,Link,Price
281,https://condos.ca/toronto/u-condominium-57-75-st-mary-st-1074-1086-bay-st/unit-2608-C5369177,"$830,000"
282,https://condos.ca/toronto/murano-37-grosvenor-st-38-grenville-st/unit-1804-C5361612,"$660,000"
283,https://condos.ca/toronto/liberties-iii-44-gerrard-st-w/unit-1408-C5351356,"$490,800"
284,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-416-C5364173,"$640,000"
285,https://condos.ca/toronto/college-park-north-tower-763-bay-st/unit-1901-C5371723,"$720,000"
286,https://condos.ca/toronto/the-gallery-25-grenville-st/unit-Ph1-C5360691,"$705,000"
287,https://condos.ca/toronto/burano-on-bay-832-bay-st/unit-2604-C5356522,"$650,000"
288,https://condos.ca/toronto/karma-condos-15-grenville-st/unit-Ph-05-C5303684,"$745,000"
289,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-1007-C5348536,"$670,000"
290,https://condos.ca/toronto/college-park-south-tower-761-bay-st/unit-3912-C5351964,"$760,800"
291,https://condos.ca/toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-912-H4112512,"$720,000"
292,https://condos.ca/toronto/polo-club-1-1055-bay-st/unit-2108-C5349899,"$655,000"
293,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-608-C5351671,"$611,888"
294,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-1505-C5346509,"$698,000"
295,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-2201-C5338263,"$622,000"
296,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-1302-C5330680,"$681,000"
297,https://condos.ca/toronto/conservatory-tower-736-bay-st/unit-2810-C5235464,"$695,000"
298,https://condos.ca/toronto/1-thousand-bay-57-st-joseph-st-1000-bay-st/unit-204-C5335744,"$665,000"
299,https://condos.ca/toronto/five-condos-5-st-joseph-st/unit-701-C5336972,"$646,000"
300,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-220-C5305845,"$540,000"
301,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-2310-C5254275,"$671,500"
302,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-909-C5328564,"$675,000"
303,https://condos.ca/toronto/murano-37-grosvenor-st-38-grenville-st/unit-4005-C5313943,"$705,000"
304,https://condos.ca/toronto/u-condominium-57-75-st-mary-st-1074-1086-bay-st/unit-2811-C5321544,"$823,000"
305,https://condos.ca/toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-3214-C5272885,"$695,000"
306,https://condos.ca/toronto/the-allegro-909-bay-st/unit-208-C5291050,"$660,000"
307,https://condos.ca/toronto/karma-condos-15-grenville-st/unit-1907-C5302602,"$705,000"
308,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-517-C5240200,"$633,000"
309,https://condos.ca/toronto/the-allegro-909-bay-st/unit-808-C5295090,"$650,000"
310,https://condos.ca/toronto/five-condos-5-st-joseph-st/unit-4403-C5315759,"$750,000"
311,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-2814-C5317703,"$668,000"
312,https://condos.ca/toronto/karma-condos-15-grenville-st/unit-2005-C5309487,"$708,000"
313,https://condos.ca/toronto/polo-club-1-1055-bay-st/unit-1110-C5308028,"$553,000"
314,https://condos.ca/toronto/lumiere-condominiums-on-bay-770-bay-st/unit-608-C5305394,"$635,000"
315,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-2515-C5280751,"$646,000"
316,https://condos.ca/toronto/eleven-residences-11-st-joseph-st/unit-309-C5414332,"$640,000"
317,https://condos.ca/toronto/conservatory-tower-736-bay-st/unit-306-C5359368,"$560,000"
318,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-604-C5403042,"$675,000"
319,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-1103-C5405290,"$620,000"
320,https://condos.ca/toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-5406-C5385000,"$645,000"
321,https://condos.ca/toronto/the-allegro-909-bay-st/unit-2305-C5385271,"$705,000"
322,https://condos.ca/toronto/lumiere-condominiums-on-bay-770-bay-st/unit-2009-C5387269,"$620,000"
323,https://condos.ca/toronto/yc-condos-yonge-and-college-7-grenville-st/unit-2910-C5379763,"$760,000"
324,https://condos.ca/toronto/u-condominium-57-75-st-mary-st-1074-1086-bay-st/unit-2508-C5375728,"$890,000"
325,https://condos.ca/toronto/the-allegro-909-bay-st/unit-1007-C5385107,"$690,000"
326,https://condos.ca/toronto/opera-place-2-889-bay-st/unit-1002-C5374161,"$660,000"
327,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-3215-C5358532,"$654,800"
328,https://condos.ca/toronto/the-penrose-750-bay-st/unit-2505-C5373393,"$690,000"
329,https://condos.ca/toronto/u-condominium-57-75-st-mary-st-1074-1086-bay-st/unit-2608-C5369177,"$830,000"
330,https://condos.ca/toronto/murano-37-grosvenor-st-38-grenville-st/unit-1804-C5361612,"$660,000"
331,https://condos.ca/toronto/liberties-iii-44-gerrard-st-w/unit-1408-C5351356,"$490,800"
332,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-416-C5364173,"$640,000"
333,https://condos.ca/toronto/college-park-north-tower-763-bay-st/unit-1901-C5371723,"$720,000"
334,https://condos.ca/toronto/the-gallery-25-grenville-st/unit-Ph1-C5360691,"$705,000"
335,https://condos.ca/toronto/burano-on-bay-832-bay-st/unit-2604-C5356522,"$650,000"
336,https://condos.ca/toronto/karma-condos-15-grenville-st/unit-Ph-05-C5303684,"$745,000"
337,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-1007-C5348536,"$670,000"
338,https://condos.ca/toronto/college-park-south-tower-761-bay-st/unit-3912-C5351964,"$760,800"
339,https://condos.ca/toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-912-H4112512,"$720,000"
340,https://condos.ca/toronto/polo-club-1-1055-bay-st/unit-2108-C5349899,"$655,000"
341,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-608-C5351671,"$611,888"
342,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-1505-C5346509,"$698,000"
343,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-2201-C5338263,"$622,000"
344,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-1302-C5330680,"$681,000"
345,https://condos.ca/toronto/conservatory-tower-736-bay-st/unit-2810-C5235464,"$695,000"
346,https://condos.ca/toronto/1-thousand-bay-57-st-joseph-st-1000-bay-st/unit-204-C5335744,"$665,000"
347,https://condos.ca/toronto/five-condos-5-st-joseph-st/unit-701-C5336972,"$646,000"
348,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-220-C5305845,"$540,000"
349,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-2310-C5254275,"$671,500"
350,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-909-C5328564,"$675,000"
351,https://condos.ca/toronto/murano-37-grosvenor-st-38-grenville-st/unit-4005-C5313943,"$705,000"
352,https://condos.ca/toronto/u-condominium-57-75-st-mary-st-1074-1086-bay-st/unit-2811-C5321544,"$823,000"
353,https://condos.ca/toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-3214-C5272885,"$695,000"
354,https://condos.ca/toronto/the-allegro-909-bay-st/unit-208-C5291050,"$660,000"
355,https://condos.ca/toronto/karma-condos-15-grenville-st/unit-1907-C5302602,"$705,000"
356,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-517-C5240200,"$633,000"
357,https://condos.ca/toronto/the-allegro-909-bay-st/unit-808-C5295090,"$650,000"
358,https://condos.ca/toronto/five-condos-5-st-joseph-st/unit-4403-C5315759,"$750,000"
359,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-2814-C5317703,"$668,000"
360,https://condos.ca/toronto/karma-condos-15-grenville-st/unit-2005-C5309487,"$708,000"
361,https://condos.ca/toronto/polo-club-1-1055-bay-st/unit-1110-C5308028,"$553,000"
362,https://condos.ca/toronto/lumiere-condominiums-on-bay-770-bay-st/unit-608-C5305394,"$635,000"
363,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-2515-C5280751,"$646,000"
364,https://condos.ca/toronto/eleven-residences-11-st-joseph-st/unit-309-C5414332,"$640,000"
365,https://condos.ca/toronto/conservatory-tower-736-bay-st/unit-306-C5359368,"$560,000"
366,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-604-C5403042,"$675,000"
367,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-1103-C5405290,"$620,000"
368,https://condos.ca/toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-5406-C5385000,"$645,000"
369,https://condos.ca/toronto/the-allegro-909-bay-st/unit-2305-C5385271,"$705,000"
370,https://condos.ca/toronto/lumiere-condominiums-on-bay-770-bay-st/unit-2009-C5387269,"$620,000"
371,https://condos.ca/toronto/yc-condos-yonge-and-college-7-grenville-st/unit-2910-C5379763,"$760,000"
372,https://condos.ca/toronto/u-condominium-57-75-st-mary-st-1074-1086-bay-st/unit-2508-C5375728,"$890,000"
373,https://condos.ca/toronto/the-allegro-909-bay-st/unit-1007-C5385107,"$690,000"
374,https://condos.ca/toronto/opera-place-2-889-bay-st/unit-1002-C5374161,"$660,000"
375,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-3215-C5358532,"$654,800"
376,https://condos.ca/toronto/the-penrose-750-bay-st/unit-2505-C5373393,"$690,000"
377,https://condos.ca/toronto/u-condominium-57-75-st-mary-st-1074-1086-bay-st/unit-2608-C5369177,"$830,000"
378,https://condos.ca/toronto/murano-37-grosvenor-st-38-grenville-st/unit-1804-C5361612,"$660,000"
379,https://condos.ca/toronto/liberties-iii-44-gerrard-st-w/unit-1408-C5351356,"$490,800"
380,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-416-C5364173,"$640,000"
381,https://condos.ca/toronto/college-park-north-tower-763-bay-st/unit-1901-C5371723,"$720,000"
382,https://condos.ca/toronto/the-gallery-25-grenville-st/unit-Ph1-C5360691,"$705,000"
383,https://condos.ca/toronto/burano-on-bay-832-bay-st/unit-2604-C5356522,"$650,000"
384,https://condos.ca/toronto/karma-condos-15-grenville-st/unit-Ph-05-C5303684,"$745,000"
385,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-1007-C5348536,"$670,000"
386,https://condos.ca/toronto/college-park-south-tower-761-bay-st/unit-3912-C5351964,"$760,800"
387,https://condos.ca/toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-912-H4112512,"$720,000"
388,https://condos.ca/toronto/polo-club-1-1055-bay-st/unit-2108-C5349899,"$655,000"
389,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-608-C5351671,"$611,888"
390,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-1505-C5346509,"$698,000"
391,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-2201-C5338263,"$622,000"
392,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-1302-C5330680,"$681,000"
393,https://condos.ca/toronto/conservatory-tower-736-bay-st/unit-2810-C5235464,"$695,000"
394,https://condos.ca/toronto/1-thousand-bay-57-st-joseph-st-1000-bay-st/unit-204-C5335744,"$665,000"
395,https://condos.ca/toronto/five-condos-5-st-joseph-st/unit-701-C5336972,"$646,000"
396,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-220-C5305845,"$540,000"
397,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-2310-C5254275,"$671,500"
398,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-909-C5328564,"$675,000"
399,https://condos.ca/toronto/murano-37-grosvenor-st-38-grenville-st/unit-4005-C5313943,"$705,000"
400,https://condos.ca/toronto/u-condominium-57-75-st-mary-st-1074-1086-bay-st/unit-2811-C5321544,"$823,000"
401,https://condos.ca/toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-3214-C5272885,"$695,000"
402,https://condos.ca/toronto/the-allegro-909-bay-st/unit-208-C5291050,"$660,000"
403,https://condos.ca/toronto/karma-condos-15-grenville-st/unit-1907-C5302602,"$705,000"
404,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-517-C5240200,"$633,000"
405,https://condos.ca/toronto/the-allegro-909-bay-st/unit-808-C5295090,"$650,000"
406,https://condos.ca/toronto/five-condos-5-st-joseph-st/unit-4403-C5315759,"$750,000"
407,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-2814-C5317703,"$668,000"
408,https://condos.ca/toronto/karma-condos-15-grenville-st/unit-2005-C5309487,"$708,000"
409,https://condos.ca/toronto/polo-club-1-1055-bay-st/unit-1110-C5308028,"$553,000"
410,https://condos.ca/toronto/lumiere-condominiums-on-bay-770-bay-st/unit-608-C5305394,"$635,000"
411,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-2515-C5280751,"$646,000"
412,https://condos.ca/toronto/eleven-residences-11-st-joseph-st/unit-309-C5414332,"$640,000"
413,https://condos.ca/toronto/conservatory-tower-736-bay-st/unit-306-C5359368,"$560,000"
414,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-604-C5403042,"$675,000"
415,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-1103-C5405290,"$620,000"
416,https://condos.ca/toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-5406-C5385000,"$645,000"
417,https://condos.ca/toronto/the-allegro-909-bay-st/unit-2305-C5385271,"$705,000"
418,https://condos.ca/toronto/lumiere-condominiums-on-bay-770-bay-st/unit-2009-C5387269,"$620,000"
419,https://condos.ca/toronto/yc-condos-yonge-and-college-7-grenville-st/unit-2910-C5379763,"$760,000"
420,https://condos.ca/toronto/u-condominium-57-75-st-mary-st-1074-1086-bay-st/unit-2508-C5375728,"$890,000"
421,https://condos.ca/toronto/the-allegro-909-bay-st/unit-1007-C5385107,"$690,000"
422,https://condos.ca/toronto/opera-place-2-889-bay-st/unit-1002-C5374161,"$660,000"
423,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-3215-C5358532,"$654,800"
424,https://condos.ca/toronto/the-penrose-750-bay-st/unit-2505-C5373393,"$690,000"
425,https://condos.ca/toronto/u-condominium-57-75-st-mary-st-1074-1086-bay-st/unit-2608-C5369177,"$830,000"
426,https://condos.ca/toronto/murano-37-grosvenor-st-38-grenville-st/unit-1804-C5361612,"$660,000"
427,https://condos.ca/toronto/liberties-iii-44-gerrard-st-w/unit-1408-C5351356,"$490,800"
428,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-416-C5364173,"$640,000"
429,https://condos.ca/toronto/college-park-north-tower-763-bay-st/unit-1901-C5371723,"$720,000"
430,https://condos.ca/toronto/the-gallery-25-grenville-st/unit-Ph1-C5360691,"$705,000"
431,https://condos.ca/toronto/burano-on-bay-832-bay-st/unit-2604-C5356522,"$650,000"
432,https://condos.ca/toronto/karma-condos-15-grenville-st/unit-Ph-05-C5303684,"$745,000"
433,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-1007-C5348536,"$670,000"
434,https://condos.ca/toronto/college-park-south-tower-761-bay-st/unit-3912-C5351964,"$760,800"
435,https://condos.ca/toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-912-H4112512,"$720,000"
436,https://condos.ca/toronto/polo-club-1-1055-bay-st/unit-2108-C5349899,"$655,000"
437,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-608-C5351671,"$611,888"
438,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-1505-C5346509,"$698,000"
439,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-2201-C5338263,"$622,000"
440,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-1302-C5330680,"$681,000"
441,https://condos.ca/toronto/conservatory-tower-736-bay-st/unit-2810-C5235464,"$695,000"
442,https://condos.ca/toronto/1-thousand-bay-57-st-joseph-st-1000-bay-st/unit-204-C5335744,"$665,000"
443,https://condos.ca/toronto/five-condos-5-st-joseph-st/unit-701-C5336972,"$646,000"
444,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-220-C5305845,"$540,000"
445,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-2310-C5254275,"$671,500"
446,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-909-C5328564,"$675,000"
447,https://condos.ca/toronto/murano-37-grosvenor-st-38-grenville-st/unit-4005-C5313943,"$705,000"
448,https://condos.ca/toronto/u-condominium-57-75-st-mary-st-1074-1086-bay-st/unit-2811-C5321544,"$823,000"
449,https://condos.ca/toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-3214-C5272885,"$695,000"
450,https://condos.ca/toronto/the-allegro-909-bay-st/unit-208-C5291050,"$660,000"
451,https://condos.ca/toronto/karma-condos-15-grenville-st/unit-1907-C5302602,"$705,000"
452,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-517-C5240200,"$633,000"
453,https://condos.ca/toronto/the-allegro-909-bay-st/unit-808-C5295090,"$650,000"
454,https://condos.ca/toronto/five-condos-5-st-joseph-st/unit-4403-C5315759,"$750,000"
455,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-2814-C5317703,"$668,000"
456,https://condos.ca/toronto/karma-condos-15-grenville-st/unit-2005-C5309487,"$708,000"
457,https://condos.ca/toronto/polo-club-1-1055-bay-st/unit-1110-C5308028,"$553,000"
458,https://condos.ca/toronto/lumiere-condominiums-on-bay-770-bay-st/unit-608-C5305394,"$635,000"
459,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-2515-C5280751,"$646,000"
460,https://condos.ca/toronto/eleven-residences-11-st-joseph-st/unit-309-C5414332,"$640,000"
461,https://condos.ca/toronto/conservatory-tower-736-bay-st/unit-306-C5359368,"$560,000"
462,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-604-C5403042,"$675,000"
463,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-1103-C5405290,"$620,000"
464,https://condos.ca/toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-5406-C5385000,"$645,000"
465,https://condos.ca/toronto/the-allegro-909-bay-st/unit-2305-C5385271,"$705,000"
466,https://condos.ca/toronto/lumiere-condominiums-on-bay-770-bay-st/unit-2009-C5387269,"$620,000"
467,https://condos.ca/toronto/yc-condos-yonge-and-college-7-grenville-st/unit-2910-C5379763,"$760,000"
468,https://condos.ca/toronto/u-condominium-57-75-st-mary-st-1074-1086-bay-st/unit-2508-C5375728,"$890,000"
469,https://condos.ca/toronto/the-allegro-909-bay-st/unit-1007-C5385107,"$690,000"
470,https://condos.ca/toronto/opera-place-2-889-bay-st/unit-1002-C5374161,"$660,000"
471,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-3215-C5358532,"$654,800"
472,https://condos.ca/toronto/the-penrose-750-bay-st/unit-2505-C5373393,"$690,000"
473,https://condos.ca/toronto/u-condominium-57-75-st-mary-st-1074-1086-bay-st/unit-2608-C5369177,"$830,000"
474,https://condos.ca/toronto/murano-37-grosvenor-st-38-grenville-st/unit-1804-C5361612,"$660,000"
475,https://condos.ca/toronto/liberties-iii-44-gerrard-st-w/unit-1408-C5351356,"$490,800"
476,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-416-C5364173,"$640,000"
477,https://condos.ca/toronto/college-park-north-tower-763-bay-st/unit-1901-C5371723,"$720,000"
478,https://condos.ca/toronto/the-gallery-25-grenville-st/unit-Ph1-C5360691,"$705,000"
479,https://condos.ca/toronto/burano-on-bay-832-bay-st/unit-2604-C5356522,"$650,000"
480,https://condos.ca/toronto/karma-condos-15-grenville-st/unit-Ph-05-C5303684,"$745,000"
481,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-1007-C5348536,"$670,000"
482,https://condos.ca/toronto/college-park-south-tower-761-bay-st/unit-3912-C5351964,"$760,800"
483,https://condos.ca/toronto/aura-at-college-park-386-yonge-st-388-yonge-st/unit-912-H4112512,"$720,000"
484,https://condos.ca/toronto/polo-club-1-1055-bay-st/unit-2108-C5349899,"$655,000"
485,https://condos.ca/toronto/horizon-on-bay-633-bay-st/unit-608-C5351671,"$611,888"
486,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-1505-C5346509,"$698,000"
487,https://condos.ca/toronto/minto-plaza-38-elm-st/unit-2201-C5338263,"$622,000"
488,https://condos.ca/toronto/the-britt-condos-955-bay-st-31-phipps-st/unit-1302-C5330680,"$681,000"
